size,assets,labels,avg_pairwise_corr,risk_multiplier_k,pass_pct,still_going_pct,median_days_to_pass,n_cohorts,per_asset_risk_pct,margin_cap_frac,n_trades_total,n_trades_rejected,pct_trades_rejected
2,GBPUSD+US30,GBPUSD/3min ss=180 (local_rank=7) | US30/1min ss=300 (local_rank=3),0.006,0.8411,52.4,6.4,136,311,"{'GBPUSD': 14.823, 'US30': 3.248}",0.8,2342,2123,90.6
2,GBPUSD+GBPUSD,GBPUSD/3min ss=180 (local_rank=7) | GBPUSD/1min ss=300 (local_rank=6),0.016,0.1653,50.2,1.3,12,313,{'GBPUSD': 1.335},0.8,5119,2508,49.0
2,GBPUSD+GBPUSD,GBPUSD/3min ss=180 (local_rank=7) | GBPUSD/1min ss=300 (local_rank=6),0.016,0.1944,51.1,1.0,15,313,{'GBPUSD': 1.57},0.8,5119,2862,55.9
2,GBPUSD+GBPUSD,GBPUSD/3min ss=180 (local_rank=7) | GBPUSD/1min ss=300 (local_rank=6),0.016,0.2505,52.1,1.9,17,313,{'GBPUSD': 2.023},0.8,5119,3379,66.0
2,GBPUSD+XAUUSD,GBPUSD/3min ss=180 (local_rank=7) | XAUUSD/1min ss=300 (local_rank=6),0.003,0.2543,50.2,0.6,24,313,"{'GBPUSD': 4.483, 'XAUUSD': 2.879}",0.8,3522,2517,71.5
2,GBPUSD+XAUUSD,GBPUSD/3min ss=180 (local_rank=7) | XAUUSD/1min ss=420 (local_rank=5),-0.008,0.218,48.2,0.3,16,313,"{'GBPUSD': 3.842, 'XAUUSD': 2.347}",0.8,4485,2402,53.6
2,GBPUSD+GER40,GBPUSD/3min ss=180 (local_rank=7) | GER40/1min ss=420 (local_rank=6),0.082,0.2504,52.9,1.0,23,312,"{'GBPUSD': 4.413, 'GER40': 3.87}",0.8,2538,1437,56.6
2,EURUSD+US30,US30/5min ss=180 (local_rank=4) | EURUSD/5min ss=300 (local_rank=6),-0.005,0.1204,52.4,0.6,11,313,"{'US30': 2.295, 'EURUSD': 6.319}",0.8,6699,4179,62.4
2,EURUSD+US30,US30/5min ss=180 (local_rank=4) | EURUSD/5min ss=300 (local_rank=6),-0.005,0.2148,51.4,1.0,26,311,"{'US30': 4.093, 'EURUSD': 11.27}",0.8,6699,5737,85.6
2,EURUSD+US30,US30/5min ss=180 (local_rank=4) | EURUSD/5min ss=300 (local_rank=6),-0.005,0.2291,49.5,1.6,32,311,"{'US30': 4.365, 'EURUSD': 12.018}",0.8,6699,5871,87.6
2,US30+US30,US30/5min ss=180 (local_rank=4) | US30/5min ss=420 (local_rank=9),-0.021,0.1208,48.2,0.6,16,313,{'US30': 2.293},0.8,5412,3104,57.4
2,US30+XAUUSD,US30/5min ss=180 (local_rank=4) | XAUUSD/5min ss=180 (local_rank=6),0.032,0.1042,50.5,0.0,11,313,"{'US30': 1.985, 'XAUUSD': 5.684}",0.8,6988,4103,58.7
2,NDX100+US30,US30/5min ss=180 (local_rank=4) | NDX100/3min ss=420 (local_rank=6),-0.025,0.0748,47.9,0.3,10,313,"{'US30': 1.426, 'NDX100': 1.061}",0.8,6224,1740,28.0
2,US30+US30,US30/5min ss=180 (local_rank=4) | US30/1min ss=300 (local_rank=3),-0.023,0.1238,49.8,1.0,16,313,{'US30': 0.478},0.8,4185,2028,48.5
2,GBPUSD+US30,US30/5min ss=180 (local_rank=4) | GBPUSD/1min ss=300 (local_rank=6),-0.066,0.0781,48.6,0.3,11,313,"{'US30': 1.489, 'GBPUSD': 0.631}",0.8,6962,1950,28.0
2,US30+XAUUSD,US30/5min ss=180 (local_rank=4) | XAUUSD/1min ss=300 (local_rank=6),0.026,0.1327,47.6,1.0,17,313,"{'US30': 2.529, 'XAUUSD': 1.503}",0.8,5365,3147,58.7
2,US30+XAUUSD,US30/5min ss=180 (local_rank=4) | XAUUSD/1min ss=420 (local_rank=5),0.01,0.1091,48.9,0.3,12,313,"{'US30': 2.079, 'XAUUSD': 1.175}",0.8,6328,2634,41.6
2,GER40+US30,US30/5min ss=180 (local_rank=4) | GER40/1min ss=420 (local_rank=6),-0.021,0.1246,47.6,1.0,16,313,"{'US30': 2.375, 'GER40': 1.926}",0.8,4381,2172,49.6
2,EURUSD+US30,EURUSD/5min ss=300 (local_rank=6) | US30/5min ss=420 (local_rank=9),0.023,0.089,50.5,0.3,11,313,"{'EURUSD': 4.667, 'US30': 1.688}",0.8,6065,2974,49.0
2,EURUSD+US30,EURUSD/5min ss=300 (local_rank=6) | US30/5min ss=420 (local_rank=9),0.023,0.2042,48.2,1.3,23,313,"{'EURUSD': 10.711, 'US30': 3.874}",0.8,6065,4971,82.0
2,EURUSD+US30,EURUSD/5min ss=300 (local_rank=6) | US30/5min ss=420 (local_rank=9),0.023,0.2395,52.7,1.3,32,313,"{'EURUSD': 12.563, 'US30': 4.544}",0.8,6065,5273,86.9
2,EURUSD+XAUUSD,EURUSD/5min ss=300 (local_rank=6) | XAUUSD/5min ss=180 (local_rank=6),0.049,0.0864,49.8,0.3,10,313,"{'EURUSD': 4.533, 'XAUUSD': 4.715}",0.8,7641,4060,53.1
2,EURUSD+NDX100,EURUSD/5min ss=300 (local_rank=6) | NDX100/3min ss=420 (local_rank=6),0.027,0.0879,52.4,0.3,10,313,"{'EURUSD': 4.613, 'NDX100': 1.246}",0.8,6877,2944,42.8
2,EURUSD+US30,EURUSD/5min ss=300 (local_rank=6) | US30/1min ss=300 (local_rank=3),0.008,0.0887,49.2,0.3,11,313,"{'EURUSD': 4.653, 'US30': 0.342}",0.8,4838,1997,41.3
2,EURUSD+US30,EURUSD/5min ss=300 (local_rank=6) | US30/1min ss=300 (local_rank=3),0.008,0.1362,50.5,1.0,12,313,"{'EURUSD': 7.143, 'US30': 0.526}",0.8,4838,2907,60.1
2,EURUSD+GBPUSD,EURUSD/5min ss=300 (local_rank=6) | GBPUSD/1min ss=300 (local_rank=6),0.096,0.088,50.8,0.3,10,313,"{'EURUSD': 4.618, 'GBPUSD': 0.711}",0.8,7615,3228,42.4
2,EURUSD+GBPUSD,EURUSD/5min ss=300 (local_rank=6) | GBPUSD/1min ss=300 (local_rank=6),0.096,0.1104,48.9,0.3,11,313,"{'EURUSD': 5.793, 'GBPUSD': 0.892}",0.8,7615,3866,50.8
2,EURUSD+GBPUSD,EURUSD/5min ss=300 (local_rank=6) | GBPUSD/1min ss=300 (local_rank=6),0.096,0.2602,49.8,1.9,18,313,"{'EURUSD': 13.652, 'GBPUSD': 2.101}",0.8,7615,6108,80.2
2,EURUSD+XAUUSD,EURUSD/5min ss=300 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.062,0.0893,47.3,0.3,11,313,"{'EURUSD': 4.683, 'XAUUSD': 1.011}",0.8,6018,2909,48.3
2,EURUSD+XAUUSD,EURUSD/5min ss=300 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.062,0.149,49.8,1.0,15,313,"{'EURUSD': 7.815, 'XAUUSD': 1.686}",0.8,6018,4100,68.1
2,EURUSD+XAUUSD,EURUSD/5min ss=300 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.062,0.306,47.3,1.9,38,313,"{'EURUSD': 16.054, 'XAUUSD': 3.464}",0.8,6018,5363,89.1
2,EURUSD+XAUUSD,EURUSD/5min ss=300 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),-0.016,0.0887,49.5,0.3,11,313,"{'EURUSD': 4.656, 'XAUUSD': 0.956}",0.8,6981,2888,41.4
2,EURUSD+GER40,EURUSD/5min ss=300 (local_rank=6) | GER40/1min ss=420 (local_rank=6),0.027,0.0887,48.6,0.3,11,313,"{'EURUSD': 4.653, 'GER40': 1.371}",0.8,5034,2074,41.2
2,EURUSD+GER40,EURUSD/5min ss=300 (local_rank=6) | GER40/1min ss=420 (local_rank=6),0.027,0.1976,52.6,1.0,18,312,"{'EURUSD': 10.364, 'GER40': 3.054}",0.8,5034,3680,73.1
2,EURUSD+GER40,EURUSD/5min ss=300 (local_rank=6) | GER40/1min ss=420 (local_rank=6),0.027,0.2838,47.4,1.0,32,312,"{'EURUSD': 14.89, 'GER40': 4.387}",0.8,5034,4188,83.2
2,US30+XAUUSD,US30/5min ss=420 (local_rank=9) | XAUUSD/5min ss=180 (local_rank=6),-0.005,0.1043,47.9,0.3,12,313,"{'US30': 1.979, 'XAUUSD': 5.69}",0.8,6354,3598,56.6
2,NDX100+US30,US30/5min ss=420 (local_rank=9) | NDX100/3min ss=420 (local_rank=6),0.092,0.0982,51.1,0.3,12,313,"{'US30': 1.863, 'NDX100': 1.391}",0.8,5590,2416,43.2
2,US30+US30,US30/5min ss=420 (local_rank=9) | US30/1min ss=300 (local_rank=3),0.152,0.1227,52.1,1.0,15,313,{'US30': 0.474},0.8,3551,1529,43.1
2,US30+US30,US30/5min ss=420 (local_rank=9) | US30/1min ss=300 (local_rank=3),0.152,0.1501,47.6,1.0,18,313,{'US30': 0.58},0.8,3551,1804,50.8
2,US30+US30,US30/5min ss=420 (local_rank=9) | US30/1min ss=300 (local_rank=3),0.152,0.1766,47.3,1.0,18,313,{'US30': 0.682},0.8,3551,2028,57.1
2,GBPUSD+US30,US30/5min ss=420 (local_rank=9) | GBPUSD/1min ss=300 (local_rank=6),-0.053,0.0971,50.2,0.3,11,313,"{'US30': 1.842, 'GBPUSD': 0.784}",0.8,6328,2101,33.2
2,US30+XAUUSD,US30/5min ss=420 (local_rank=9) | XAUUSD/1min ss=300 (local_rank=6),-0.026,0.124,47.9,0.6,16,313,"{'US30': 2.353, 'XAUUSD': 1.403}",0.8,4731,2467,52.1
2,US30+XAUUSD,US30/5min ss=420 (local_rank=9) | XAUUSD/1min ss=420 (local_rank=5),0.047,0.1094,47.6,0.3,16,313,"{'US30': 2.076, 'XAUUSD': 1.178}",0.8,5694,2476,43.5
2,GER40+US30,US30/5min ss=420 (local_rank=9) | GER40/1min ss=420 (local_rank=6),0.132,0.1233,49.5,1.0,16,313,"{'US30': 2.341, 'GER40': 1.907}",0.8,3747,1764,47.1
2,NDX100+XAUUSD,XAUUSD/5min ss=180 (local_rank=6) | NDX100/3min ss=420 (local_rank=6),0.0,0.09,48.9,0.3,11,313,"{'XAUUSD': 4.913, 'NDX100': 1.276}",0.8,7166,3195,44.6
2,US30+XAUUSD,XAUUSD/5min ss=180 (local_rank=6) | US30/1min ss=300 (local_rank=3),-0.013,0.1626,49.2,0.6,19,313,"{'XAUUSD': 8.873, 'US30': 0.628}",0.8,5127,3421,66.7
2,GBPUSD+XAUUSD,XAUUSD/5min ss=180 (local_rank=6) | GBPUSD/1min ss=300 (local_rank=6),0.019,0.0988,50.8,0.3,11,313,"{'XAUUSD': 5.391, 'GBPUSD': 0.798}",0.8,7904,3521,44.5
2,XAUUSD+XAUUSD,XAUUSD/5min ss=180 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.148,0.1164,47.9,0.3,16,313,{'XAUUSD': 1.318},0.8,6307,3719,59.0
2,XAUUSD+XAUUSD,XAUUSD/5min ss=180 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),0.079,0.0947,48.2,0.3,12,313,{'XAUUSD': 1.02},0.8,7270,3308,45.5
2,GER40+XAUUSD,XAUUSD/5min ss=180 (local_rank=6) | GER40/1min ss=420 (local_rank=6),-0.017,0.0884,52.1,0.0,12,313,"{'XAUUSD': 4.823, 'GER40': 1.366}",0.8,5323,2358,44.3
2,NDX100+US30,NDX100/3min ss=420 (local_rank=6) | US30/1min ss=300 (local_rank=3),0.005,0.0974,48.2,0.3,15,313,"{'NDX100': 1.381, 'US30': 0.376}",0.8,4363,1134,26.0
2,GBPUSD+NDX100,NDX100/3min ss=420 (local_rank=6) | GBPUSD/1min ss=300 (local_rank=6),0.047,0.0654,50.5,0.3,11,313,"{'NDX100': 0.927, 'GBPUSD': 0.528}",0.8,7140,1127,15.8
2,NDX100+XAUUSD,NDX100/3min ss=420 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.015,0.0948,48.2,0.3,15,313,"{'NDX100': 1.343, 'XAUUSD': 1.073}",0.8,5543,1910,34.5
2,NDX100+XAUUSD,NDX100/3min ss=420 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),0.023,0.0895,48.9,0.3,11,313,"{'NDX100': 1.269, 'XAUUSD': 0.964}",0.8,6506,1914,29.4
2,GER40+NDX100,NDX100/3min ss=420 (local_rank=6) | GER40/1min ss=420 (local_rank=6),0.095,0.104,48.2,0.0,15,313,"{'NDX100': 1.474, 'GER40': 1.607}",0.8,4559,1452,31.8
2,GBPUSD+US30,US30/1min ss=300 (local_rank=3) | GBPUSD/1min ss=300 (local_rank=6),0.03,0.22,52.7,0.6,16,313,"{'US30': 0.85, 'GBPUSD': 1.777}",0.8,5101,2866,56.2
2,US30+XAUUSD,US30/1min ss=300 (local_rank=3) | XAUUSD/1min ss=300 (local_rank=6),-0.021,0.4077,49.5,0.3,44,313,"{'US30': 1.574, 'XAUUSD': 4.615}",0.8,3504,2754,78.6
2,US30+XAUUSD,US30/1min ss=300 (local_rank=3) | XAUUSD/1min ss=420 (local_rank=5),0.006,0.1449,48.9,0.3,17,313,"{'US30': 0.56, 'XAUUSD': 1.56}",0.8,4467,1503,33.6
2,GER40+US30,US30/1min ss=300 (local_rank=3) | GER40/1min ss=420 (local_rank=6),0.036,0.2087,52.4,1.0,22,313,"{'US30': 0.806, 'GER40': 3.226}",0.8,2520,982,39.0
2,GBPUSD+XAUUSD,GBPUSD/1min ss=300 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.032,0.1181,52.7,0.6,12,313,"{'GBPUSD': 0.953, 'XAUUSD': 1.336}",0.8,6281,2486,39.6
2,GBPUSD+XAUUSD,GBPUSD/1min ss=300 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.032,0.1354,50.5,0.6,12,313,"{'GBPUSD': 1.094, 'XAUUSD': 1.533}",0.8,6281,2804,44.6
2,GBPUSD+XAUUSD,GBPUSD/1min ss=300 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.032,0.1521,47.9,0.6,15,313,"{'GBPUSD': 1.228, 'XAUUSD': 1.722}",0.8,6281,3109,49.5
2,GBPUSD+XAUUSD,GBPUSD/1min ss=300 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),0.035,0.0908,47.6,0.3,11,313,"{'GBPUSD': 0.733, 'XAUUSD': 0.978}",0.8,7244,1751,24.2
2,GBPUSD+GER40,GBPUSD/1min ss=300 (local_rank=6) | GER40/1min ss=420 (local_rank=6),-0.038,0.1622,51.1,0.3,15,313,"{'GBPUSD': 1.31, 'GER40': 2.507}",0.8,5297,2298,43.4
2,XAUUSD+XAUUSD,XAUUSD/1min ss=300 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),0.032,0.1473,48.9,0.6,16,313,{'XAUUSD': 1.586},0.8,5647,2646,46.9
2,GER40+XAUUSD,XAUUSD/1min ss=300 (local_rank=6) | GER40/1min ss=420 (local_rank=6),-0.037,0.1866,51.1,0.6,23,313,"{'XAUUSD': 2.112, 'GER40': 2.884}",0.8,3700,2034,55.0
2,GER40+XAUUSD,XAUUSD/1min ss=420 (local_rank=5) | GER40/1min ss=420 (local_rank=6),0.022,0.1241,48.9,0.3,16,313,"{'XAUUSD': 1.336, 'GER40': 1.918}",0.8,4663,1555,33.3
3,EURUSD+GER40+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | EURUSD/3min ss=180 (local_rank=5),0.053,0.1189,48.2,0.3,10,313,"{'GER40': 4.586, 'NDX100': 3.883, 'EURUSD': 1.883}",0.8,7100,4106,57.8
3,GER40+NDX100+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/5min ss=300 (local_rank=5),0.047,0.1119,50.5,0.3,10,313,"{'GER40': 4.314, 'NDX100': 3.23}",0.8,4878,2172,44.5
3,GER40+GER40+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5),0.034,0.1129,50.8,0.3,10,313,"{'GER40': 1.984, 'NDX100': 3.687}",0.8,5245,2373,45.2
3,GER40+NDX100+SPX500,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | SPX500/3min ss=180 (local_rank=6),0.19,0.1153,51.7,0.6,11,319,"{'GER40': 4.445, 'NDX100': 3.763, 'SPX500': 1.695}",0.8,5237,2845,54.3
3,GBPUSD+GER40+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GBPUSD/3min ss=180 (local_rank=7),0.077,0.1143,50.2,0.3,10,313,"{'GER40': 4.407, 'NDX100': 3.731, 'GBPUSD': 2.014}",0.8,5333,2650,49.7
3,GER40+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | US30/5min ss=180 (local_rank=4),0.169,0.1155,50.8,0.3,10,313,"{'GER40': 4.455, 'NDX100': 3.772, 'US30': 2.201}",0.8,7176,4286,59.7
3,EURUSD+GER40+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | EURUSD/5min ss=300 (local_rank=6),0.037,0.1122,50.5,0.3,10,313,"{'GER40': 4.325, 'NDX100': 3.662, 'EURUSD': 5.884}",0.8,7829,4515,57.7
3,GER40+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | US30/5min ss=420 (local_rank=9),0.021,0.1084,50.2,0.6,10,313,"{'GER40': 4.182, 'NDX100': 3.54, 'US30': 2.058}",0.8,6542,3185,48.7
3,GER40+NDX100+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | XAUUSD/5min ss=180 (local_rank=6),0.034,0.1103,49.2,0.3,10,313,"{'GER40': 4.253, 'NDX100': 3.601, 'XAUUSD': 6.018}",0.8,8118,4777,58.8
3,GER40+NDX100+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/3min ss=420 (local_rank=6),0.026,0.0587,49.8,0.3,10,313,"{'GER40': 2.263, 'NDX100': 0.832}",0.8,7354,1494,20.3
3,GER40+NDX100+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/3min ss=420 (local_rank=6),0.026,0.0878,51.1,0.3,10,313,"{'GER40': 3.384, 'NDX100': 1.244}",0.8,7354,2628,35.7
3,GER40+NDX100+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/3min ss=420 (local_rank=6),0.026,0.1087,47.3,0.3,10,313,"{'GER40': 4.193, 'NDX100': 1.541}",0.8,7354,3233,44.0
3,GER40+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | US30/1min ss=300 (local_rank=3),0.044,0.1138,48.9,0.3,10,313,"{'GER40': 4.387, 'NDX100': 3.714, 'US30': 0.439}",0.8,5315,2276,42.8
3,GBPUSD+GER40+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GBPUSD/1min ss=300 (local_rank=6),0.015,0.0763,49.5,0.3,10,313,"{'GER40': 2.942, 'NDX100': 2.49, 'GBPUSD': 0.616}",0.8,8092,2373,29.3
3,GBPUSD+GER40+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GBPUSD/1min ss=300 (local_rank=6),0.015,0.0945,48.6,0.3,10,313,"{'GER40': 3.645, 'NDX100': 3.086, 'GBPUSD': 0.763}",0.8,8092,3073,38.0
3,GBPUSD+GER40+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GBPUSD/1min ss=300 (local_rank=6),0.015,0.1077,50.5,0.3,10,313,"{'GER40': 4.154, 'NDX100': 3.517, 'GBPUSD': 0.87}",0.8,8092,3512,43.4
3,GER40+NDX100+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | XAUUSD/1min ss=300 (local_rank=6),0.02,0.1125,51.8,0.3,10,313,"{'GER40': 4.338, 'NDX100': 3.673, 'XAUUSD': 1.273}",0.8,6495,3211,49.4
3,GER40+NDX100+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | XAUUSD/1min ss=420 (local_rank=5),0.016,0.1087,48.6,0.3,10,313,"{'GER40': 4.192, 'NDX100': 3.549, 'XAUUSD': 1.171}",0.8,7458,3047,40.9
3,GER40+GER40+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=420 (local_rank=6),0.008,0.1128,50.8,0.3,10,313,"{'GER40': 1.744, 'NDX100': 3.684}",0.8,5511,2350,42.6
3,EURUSD+GER40+NDX100,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | NDX100/5min ss=300 (local_rank=5),0.023,0.1115,52.1,0.0,10,313,"{'GER40': 4.299, 'EURUSD': 1.765, 'NDX100': 3.219}",0.8,6701,3477,51.9
3,EURUSD+GER40+GER40,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=300 (local_rank=5),0.028,0.117,47.9,0.3,10,313,"{'GER40': 2.055, 'EURUSD': 1.852}",0.8,7068,3817,54.0
3,EURUSD+GER40+SPX500,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | SPX500/3min ss=180 (local_rank=6),0.088,0.1218,49.2,0.3,10,319,"{'GER40': 4.697, 'EURUSD': 1.929, 'SPX500': 1.791}",0.8,7060,4345,61.5
3,EURUSD+GER40+SPX500,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | SPX500/3min ss=180 (local_rank=6),0.088,0.2419,48.9,0.9,17,319,"{'GER40': 9.328, 'EURUSD': 3.83, 'SPX500': 3.558}",0.8,7060,5803,82.2
3,EURUSD+GER40+SPX500,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | SPX500/3min ss=180 (local_rank=6),0.088,0.2849,50.2,0.9,23,319,"{'GER40': 10.987, 'EURUSD': 4.511, 'SPX500': 4.191}",0.8,7060,6115,86.6
3,EURUSD+GBPUSD+GER40,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7),0.089,0.1186,49.8,0.3,10,313,"{'GER40': 4.573, 'EURUSD': 1.878, 'GBPUSD': 2.09}",0.8,7156,4141,57.9
3,EURUSD+GBPUSD+GER40,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7),0.089,0.1979,47.6,0.6,12,313,"{'GER40': 7.631, 'EURUSD': 3.133, 'GBPUSD': 3.487}",0.8,7156,5321,74.4
3,EURUSD+GBPUSD+GER40,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7),0.089,0.2517,51.1,0.6,16,313,"{'GER40': 9.707, 'EURUSD': 3.986, 'GBPUSD': 4.436}",0.8,7156,5803,81.1
3,EURUSD+GER40+US30,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | US30/5min ss=180 (local_rank=4),0.091,0.1197,48.6,0.3,10,313,"{'GER40': 4.614, 'EURUSD': 1.895, 'US30': 2.28}",0.8,8999,5858,65.1
3,EURUSD+EURUSD+GER40,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6),0.017,0.1134,52.4,0.3,10,313,"{'GER40': 4.373, 'EURUSD': 5.949}",0.8,9652,5910,61.2
3,EURUSD+GER40+US30,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | US30/5min ss=420 (local_rank=9),-0.002,0.089,51.1,0.3,10,313,"{'GER40': 3.433, 'EURUSD': 1.41, 'US30': 1.689}",0.8,8365,3834,45.8
3,EURUSD+GER40+XAUUSD,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | XAUUSD/5min ss=180 (local_rank=6),0.051,0.1154,51.1,0.3,10,313,"{'GER40': 4.451, 'EURUSD': 1.828, 'XAUUSD': 6.298}",0.8,9941,6303,63.4
3,EURUSD+GER40+XAUUSD,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | XAUUSD/5min ss=180 (local_rank=6),0.051,0.2488,49.2,0.3,16,313,"{'GER40': 9.593, 'EURUSD': 3.939, 'XAUUSD': 13.574}",0.8,9941,8497,85.5
3,EURUSD+GER40+NDX100,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | NDX100/3min ss=420 (local_rank=6),0.028,0.0882,49.2,0.3,10,313,"{'GER40': 3.401, 'EURUSD': 1.397, 'NDX100': 1.25}",0.8,9177,3845,41.9
3,EURUSD+GER40+US30,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | US30/1min ss=300 (local_rank=3),0.015,0.1183,48.9,0.3,10,313,"{'GER40': 4.563, 'EURUSD': 1.874, 'US30': 0.457}",0.8,7138,3732,52.3
3,EURUSD+GER40+US30,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | US30/1min ss=300 (local_rank=3),0.015,0.1974,50.2,0.3,12,313,"{'GER40': 7.614, 'EURUSD': 3.126, 'US30': 0.762}",0.8,7138,4974,69.7
3,EURUSD+GER40+US30,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | US30/1min ss=300 (local_rank=3),0.015,0.2869,51.1,0.6,18,313,"{'GER40': 11.064, 'EURUSD': 4.543, 'US30': 1.108}",0.8,7138,5723,80.2
3,EURUSD+GER40+US30,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | US30/1min ss=300 (local_rank=3),0.015,0.4653,50.0,1.3,52,312,"{'GER40': 17.943, 'EURUSD': 7.368, 'US30': 1.796}",0.8,7138,6489,90.9
3,EURUSD+GBPUSD+GER40,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | GBPUSD/1min ss=300 (local_rank=6),0.035,0.0781,50.8,0.3,10,313,"{'GER40': 3.013, 'EURUSD': 1.237, 'GBPUSD': 0.631}",0.8,9915,3626,36.6
3,EURUSD+GER40+XAUUSD,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | XAUUSD/1min ss=300 (local_rank=6),0.028,0.114,49.8,0.3,10,313,"{'GER40': 4.397, 'EURUSD': 1.806, 'XAUUSD': 1.291}",0.8,8318,4629,55.7
3,EURUSD+GER40+XAUUSD,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | XAUUSD/1min ss=420 (local_rank=5),-0.002,0.115,47.6,0.3,10,313,"{'GER40': 4.434, 'EURUSD': 1.821, 'XAUUSD': 1.238}",0.8,9281,4562,49.2
3,EURUSD+GER40+GER40,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=420 (local_rank=6),0.001,0.113,52.7,0.3,10,313,"{'GER40': 1.746, 'EURUSD': 1.789}",0.8,7334,3680,50.2
3,EURUSD+GER40+GER40,GER40/3min ss=180 (local_rank=9) | EURUSD/3min ss=180 (local_rank=5) | GER40/1min ss=420 (local_rank=6),0.001,0.2528,47.6,0.3,15,313,"{'GER40': 3.907, 'EURUSD': 4.003}",0.8,7334,5601,76.4
